Material;Qtd.  UM registro; Montante em MI ;Departamento;Mês
402296;-6;-74,26;DTM;2
402296;-6;-74,26;DTM;2
402296;-18;-222,79;DTM;2
402296;-6;-74,26;DTM;2
402296;-6;-74,26;DTM;2
402296;-6;-74,26;DTM;2
402296;-6;-74,26;DTM;2
402296;-2;-24,75;DTM;2
402296;-1;-12,38;DTM;2
402296;-6;-74,26;DTM;2
402307;-32;-2.281,13;DTE;2
402307;-46;-3.279,13;DTE;2
402318;-119;-5.529,23;DTE;2
402318;-107;-4.971,66;DTE;2
402318;-128;-5.947,41;DTE;2
402318;-181;-8.410,01;DTE;2
402318;-221;-10.268,58;DTE;2
402331;-3;-124,11;DTE;2
402331;-2;-82,74;DTE;2
402331;-1;-41,37;DTE;2
402397;-41;-1.111,87;DTE;2
402397;-11;-298,31;DTM;2
402733;-3;-17,55;DTE;2
402741;-3;-25,93;DTM;2
402741;-3;-25,93;DTM;2
402741;-6;-51,86;DTM;2
402741;-3;-25,93;DTM;2
403121;-1;-6,94;DTE;2
403121;-1;-6,94;DTE;2
403121;-1;-6,94;DTE;2
403161;-50;-17.195,17;DIT;2
403323;-33;-101,4;DTE;2
403323;-18;-55,31;DTE;2
403323;-9;-27,66;DTE;2
403499;-15;-2,82;DTE;2
403499;-2;-0,38;DTE;2
403602;-39;-82,41;DTE;2
403602;-64;-135,24;DTE;2
404732;-3;-265,49;DTM;2
404732;-6;-530,99;DTM;2
404732;-6;-530,99;DTM;2
405473;-3;-402;DTE;2
405473;-6;-804,01;DTM;2
405473;-12;-1.608,01;DTE;2
405539;-12;-227,59;DTE;2
405539;-6;-113,8;DTE;2
407094;-6;-421,98;DTE;2
407094;-6;-421,98;DTE;2
407096;-7;-1.510,10;DTE;2
407096;-12;-2.588,74;DTE;2
407096;-500;-107.864,25;DPC;2
408994;-3;-78,19;DTE;2
409696;-138;-6.830,50;DTM;2
409696;-140;-6.929,49;DTM;2
409696;-160;-7.919,42;DTM;2
409696;-250;-12.374,10;DTM;2
409696;-160;-7.919,42;DTM;2
409696;-40;-1.979,86;DTM;2
409696;-300;-14.848,91;DTM;2
409696;-50;-2.474,82;DTM;2
800070;-10;-10,49;DTE;2
800541;-200;-402,83;DIT;2
800906;-5;-50,46;DTE;2
801064;-100;-180,98;DIT;2
801313;-87;-2.391,17;DIT;2
120007;-2;-64,15;DIC;2
120038;-2;-277,5;DIC;2
120089;-3;-196,69;DIC;2
120182;-1;-158,2;DIC;2
120224;-1;-5;DIC;2
120261;-1;-158,87;DIC;2
120285;-2;-27,1;DIC;2
120366;-1;-115,11;DIC;2
400011;-1;-104,75;DTM;2
400011;-1;-104,75;DTM;2
400011;-1;-104,75;DTM;2
400011;-2;-209,5;DTM;2
400011;-1;-104,75;DTM;2
400011;-2;-209,5;DTM;2
400040;-3;-40.912,72;DTE;2
400040;-1;-13.637,57;DTM;2
400040;-1;-13.637,57;DTM;2
400040;-4;0;DTM;2
400040;-1;-13.637,57;DTM;2
400040;-1;-13.637,57;DTM;2
400111;-1;-3,49;DTM;2
400111;-2;-6,99;DTM;2
400130;-6;-17,91;DTM;2
400140;-80;-603,09;DIT;2
400142;-3;-212,59;DTM;2
400177;-1;-2.179,27;DTE;2
400193;-4;-117,85;DTM;2
400193;-3;-88,39;DTM;2
400193;-5;-147,31;DTM;2
400193;-8;-235,69;DTM;2
400210;-1;-3.768,36;DTE;2
400243;-2;0;DTM;2
400288;-4;0;DTM;2
400359;-36;-869,14;DTE;2
400366;-6;-37,33;DTM;2
400366;-6;-37,33;DTM;2
400366;-5;-31,11;DTM;2
400366;-7;-43,56;DTM;2
400366;-4;-24,89;DTM;2
400366;-4;-24,89;DTM;2
400366;-3;-18,67;DTM;2
400366;-2;-12,45;DTM;2
400366;-2;-12,44;DTM;2
400366;-6;-37,34;DTM;2
400375;-4;-35,83;DTE;2
400378;-60;-72,98;DIT;2
400474;-500;-13.846,54;DIT;2
400487;-500;-28.630,50;DIT;2
400505;-6;-71,07;DTM;2
400505;-6;-71,07;DTM;2
400506;-3;-31,86;DTM;2
400506;-2;-21,24;DTM;2
400506;-3;-31,86;DTM;2
400506;-6;-63,71;DTM;2
400506;-3;-31,86;DTM;2
400506;-3;-31,86;DTM;2
400506;-2;-21,24;DTM;2
400518;-3;-28,3;DTE;2
400655;-6;-255,52;DTM;2
400655;-8;-340,69;DTM;2
400673;-25;-34,69;DTM;2
400673;-15;-20,82;DTM;2
400790;-10;-187,99;DTM;2
400790;-10;-187,99;DTM;2
400790;-18;-338,39;DTM;2
400790;-10;-187,99;DTM;2
400790;-12;-225,59;DTM;2
400790;-10;-187,99;DTM;2
400790;-10;-187,99;DTM;2
400790;-10;-187,99;DTM;2
400790;-16;-300,79;DTM;2
400813;-900;-1.572,41;DIT;2
400827;-16;-44,36;DTE;2
400827;-23;-63,77;DTE;2
400827;-13;-36,04;DTE;2
400827;-20;-55,45;DIT;2
400906;-5;-497,3;DTM;2
400906;-50;-4.973,04;DIT;2
400910;-18;-411,21;DTM;2
400910;-12;-274,14;DTM;2
400910;-12;-274,14;DTM;2
400937;-240;-24.130,51;DIT;2
400955;-4;-16,84;DTM;2
400955;-50;-210,52;DIT;2
400974;-4;-5,52;DTM;2
401056;-3;-17,24;DTM;2
401116;-3;-108,74;DTM;2
401116;-6;-217,49;DTM;2
401117;-3;-36,85;DIT;2
401117;-12;-147,39;DTM;2
401117;-4;-49,13;DTM;2
401127;-1;-2.059,32;DTE;2
401127;-1;-2.059,32;DTE;2
401127;-1;-2.059,32;DTE;2
401127;-1;-2.059,32;DTE;2
401127;-1;-2.059,32;DTE;2
401127;-3;-6.177,96;DTE;2
401127;-1;-2.059,32;DTE;2
401127;-2;-4.118,64;DTM;2
401127;-2;-4.118,64;DTE;2
401127;-2;-4.118,64;DTE;2
401127;-1;-2.059,32;DTE;2
401127;-2;-4.118,64;DTE;2
401127;-1;-2.059,32;DTE;2
401127;-1;-2.059,32;DTE;2
401127;-1;-2.059,32;DTE;2
401127;-1;-2.059,32;DTE;2
401127;-3;-6.177,96;DTE;2
401127;-1;-2.059,32;DTE;2
401127;-2;-4.118,64;DTE;2
401131;-1;-12,94;DTM;2
401264;-3;-79,38;DTM;2
401309;-3;-4.477,44;DIT;2
401349;-1;-3.612,20;DTE;2
401375;-1;-185,95;DTE;2
401385;-20;-18,71;DIT;2
401403;-1;-10,02;DTM;2
401438;-4;-45,59;DTM;2
401438;-1;-11,4;DTM;2
401485;-1;-147,41;DTE;2
401485;-1;-147,41;DTE;2
401485;-1;-147,41;DTE;2
401485;-1;-147,41;DTE;2
401566;-3;-71,68;DTM;2
401566;-5;-119,46;DTE;2
401566;-4;-95,57;DTE;2
401566;-150;-3.583,75;DPC;2
401568;-5;-6,19;DTE;2
401568;-2;-2,48;DTE;2
401568;-4;-4,95;DTE;2
401568;-3;-3,71;DTE;2
401568;-5;-6,19;DTE;2
401568;-1;-1,24;DTE;2
401574;-8;-128,45;DIT;2
401576;-1;-23,01;DTM;2
401576;-1;-23,01;DTM;2
401632;-12.000;-26.526,48;DCR;2
401678;-3;-7.597,26;DIT;2
401706;-8;-120,57;DTM;2
401763;-6;-225,41;DTM;2
401773;-1.000;-1.075,54;DCR;2
401773;-300;-322,66;DIT;2
401823;-110;-3.064,90;DIT;2
401844;-1;-95,18;DTE;2
401844;-1;-95,18;DTE;2
401844;-1;-95,18;DTE;2
401844;-1;-95,18;DTE;2
401844;-1;-95,18;DTE;2
401844;-1;-95,18;DTE;2
401857;-3;-970,35;DTM;2
401857;-3;-970,35;DTM;2
401857;-3;-970,35;DTM;2
401857;-3;-970,35;DTM;2
401857;-3;-970,35;DTM;2
401857;-3;-970,35;DTM;2
401857;-3;-970,35;DTM;2
401857;-6;-1.940,71;DTM;2
401857;-3;-970,35;DTM;2
401857;-3;-970,35;DTE;2
401864;-9;-31,45;DTM;2
401870;-3;-3,05;DTE;2
401870;-34;-34,55;DTE;2
401870;-50;-50,8;DTE;2
401870;-3;-3,05;DTE;2
401870;-6;-6,1;DTE;2
401870;-6;-6,1;DTE;2
401870;-6;-6,1;DTE;2
401888;-6;-182,28;DTM;2
401888;-3;-91,14;DTE;2
401927;-12;-251,83;DTM;2
401927;-3;-62,96;DTM;2
401927;-6;-125,91;DTM;2
401927;-9;-188,87;DTM;2
401931;-1;-4.284,28;DIT;2
401937;-4;-16,37;DIT;2
401987;-1;-21.650,30;DIT;2
402026;-3;-73,48;DTM;2
402026;-1;-24,49;DTM;2
402026;-1;-24,49;DTM;2
402027;-1.000;-1.286,77;DCR;2
402065;-3;-47,26;DTM;2
402105;-4;-185,42;DTM;2
402105;-6;-278,13;DTM;2
402105;-8;-370,84;DTM;2
402105;-8;-370,84;DTM;2
402105;-4;-185,42;DTM;2
402105;-4;-185,42;DTM;2
402105;-12;-556,26;DTM;2
402105;-4;-185,42;DTM;2
402105;-12;-556,26;DTM;2
402105;-28;-1.297,95;DTM;2
402105;-5;-231,78;DTM;2
402105;-4;-185,42;DTM;2
402105;-4;-185,42;DTM;2
402105;-20;-927,1;DTM;2
402105;-12;-556,26;DTM;2
402105;-16;-741,68;DTM;2
402105;-6;-278,13;DTM;2
402106;-8;-661,27;DIT;2
402117;-50;-294,3;DIT;2
402127;-4;-17,62;DTM;2
402127;-4;-17,62;DTM;2
402136;-41;-80,53;DIT;2
402221;-2;-80,29;DTM;2
402221;-1;-40,15;DTM;2
402221;-2;-80,29;DTM;2
402221;-3;-120,44;DTM;2
402230;-3;-32,62;DTM;2
402287;-40;-435,09;DIT;2
402287;-14;-152,28;DIT;2
402296;-12;-148,38;DTM;2
402307;-600;-42.769,26;DCR;2
402307;-64;-4.562,27;DIT;2
402307;-92;-6.557,95;DTE;2
402307;-56;-3.991,80;DTE;2
402307;-196;-13.971,29;DTE;2
402307;-100;-7.128,21;DTE;2
402312;-20;-225,36;DIT;2
402312;-15;-169,02;DIT;2
402312;-3;-33,8;DTM;2
402312;-3;-33,8;DTM;2
402324;-4;-16,21;DTE;2
402327;-8;-173,68;DIT;2
402331;-5;-206,85;DTE;2
402331;-14;-579,18;DTE;2
402365;-4;-80;DTE;2
402374;-15;-308,17;DIT;2
402401;-18;-472,96;DTM;2
402401;-12;-315,3;DTM;2
402401;-6;-157,65;DTM;2
402401;-12;-315,3;DTM;2
402433;-3;-465,11;DTM;2
402433;-3;-465,11;DTM;2
402433;-6;-930,21;DTM;2
402433;-3;-465,11;DTM;2
402433;-3;-465,11;DTM;2
402433;-3;-465,11;DTM;2
402433;-3;-465,11;DTM;2
402433;-3;-465,11;DTM;2
402433;-3;-465,11;DTM;2
402460;-2;-48.797,41;DTM;2
402460;-1;-24.398,70;DTM;2
402587;-2;-58,65;DTM;2
402592;-84;-10.246,98;DIT;2
402675;-1;-342,19;DIT;2
402689;-1;-63,32;DTM;2
402689;-1;-63,32;DTM;2
402720;-1;-11,26;DTM;2
402720;-1;-11,26;DTM;2
402741;-3;-25,92;DTE;2
402741;-3;-25,92;DTM;2
402824;-180;-10.451,71;DIT;2
403113;-20;-156;DIT;2
403113;-400;-3.120,00;DCR;2
403182;-6;-1.259,28;DTM;2
403209;-70;-404,1;DCR;2
403327;-30;-486;DIT;2
403327;-100;-1.620,00;DCR;2
403371;-49;-1.199,52;DCR;2
403390;-200;-1.731,25;DCR;2
403390;-40;-346,25;DPM;2
403499;-2;-0,38;DTE;2
403499;-1.200;-225,29;DCR;2
403499;-2;-0,38;DTE;2
403499;-12;-2,25;DTE;2
403563;-2;-339,95;DTE;2
403572;-70;-262,52;DCR;2
403594;-30;-301,24;DIT;2
403594;-200;-2.008,25;DCR;2
403602;-100;-211,32;DTE;2
403641;-100;-1.031,74;DCR;2
403642;-600;-9.161,90;DIT;2
403675;-30;-355,47;DCR;2
403682;-800;-679,98;DCR;2
403710;-3;-26,22;DTM;2
403804;-1;-8,12;DTE;2
403838;-120;-368,12;DCR;2
404009;-200;-1.174,79;DIT;2
404071;-6;-986,27;DTM;2
404071;-9;-1.479,40;DTM;2
404071;-21;-3.451,93;DTM;2
404071;-3;-493,13;DTM;2
404084;-8;-171,05;DIT;2
404232;-2;-925,39;DPM;2
404719;-1;-22,75;DTM;2
404732;-3;-265,47;DTM;2
404732;-6;-530,95;DTM;2
404732;-6;-530,95;DTE;2
404732;-12;-1.061,89;DTE;2
404740;-6;-462,25;DTM;2
404741;-3;-206,61;DTE;2
404972;-2;-972,87;DTM;2
405382;-1;-1.903,46;DIT;2
405539;-8;-151,73;DTE;2
405539;-24;-455,18;DTE;2
405539;-24;-455,18;DTE;2
405539;-30;-568,97;DTE;2
405539;-14;-265,52;DTE;2
405539;-36;-682,77;DTE;2
408995;-6;-157,89;DTM;2
408995;-6;-157,89;DTM;2
409376;-80;-5.064,84;DCR;2
800021;-12;-807,76;DIT;2
800031;-350;-9.493,14;DIT;2
800108;-4;-17,47;DTM;2
800116;-4;-23,35;DTM;2
800118;-3;-51,46;DTM;2
800223;-9;-11,78;DTM;2
800223;-14;-18,32;DTM;2
800223;-15;-19,63;DTM;2
800223;-25;-32,72;DTM;2
800256;-2;-301,06;DIT;2
800357;-4;-33,02;DTM;2
800357;-4;-33,02;DTM;2
800364;-4;-64,39;DTM;2
800435;-3;-44,47;DTM;2
800463;-1;-104,76;DIC;2
800496;-6;-141,8;DTM;2
800496;-9;-212,71;DTM;2
800499;-6;-56,52;DTM;2
800499;-6;-56,52;DTM;2
800499;-8;-75,36;DTM;2
800499;-8;-75,36;DTM;2
800541;-12;-24,17;DTM;2
800541;-8;-16,11;DTM;2
800596;-9;-19,18;DTM;2
800654;-3;-454,95;DTM;2
800654;-4;-606,6;DTM;2
800654;-6;-909,9;DTM;2
800654;-30;-4.549,50;DIT;2
800654;-3;-454,95;DTM;2
800654;-3;-454,95;DTM;2
800717;-3;-212,77;DTM;2
800717;-3;-212,77;DTM;2
800717;-6;-425,53;DTM;2
800817;-25;-8.290,71;DIT;2
800817;-3;-994,89;DTM;2
800817;-9;-2.984,66;DTM;2
800817;-9;-2.984,66;DTM;2
800817;-6;-1.989,77;DTM;2
800822;-6;-137,61;DTM;2
800825;-2;-12,32;DTM;2
800825;-2;-12,32;DTM;2
800884;-3;-37,89;DTM;2
800894;-6;-37,06;DTM;2
800904;-1;-69,93;DIC;2
800922;-1;-22,16;DTM;2
800922;-1;-22,16;DTM;2
800922;-6;-132,96;DTM;2
801010;-100;-582,23;DIT;2
801087;-9;-106,2;DTM;2
801087;-6;-70,8;DTM;2
801087;-6;-70,8;DTM;2
801087;-58;-684,39;DTM;2
801087;-3;-35,4;DTM;2
801087;-2;-23,6;DTM;2
801125;-3;-103,11;DTM;2
801125;-3;-103,11;DTM;2
801125;-3;-103,11;DTM;2
801186;-6;-91,83;DTM;2
801186;-3;-45,92;DTM;2
801186;-4;-61,22;DTM;2
801216;-3;-22,14;DTM;2
801225;-6;-175,84;DTM;2
801304;-3;-48,69;DTM;2
801313;-12;-329,82;DTM;2
801313;-200;-5.496,94;DIT;2
801313;-6;-164,91;DTM;2
801826;-6;-34,27;DTM;2
801826;-3;-17,14;DTM;2
801826;-3;-17,14;DTM;2
801834;-100;-579,29;DIT;2
801955;-100;-588,44;DIT;2
802249;-6;-1.312,02;DTM;2
803368;-4;-117,95;DTM;2
803368;-6;-176,92;DTM;2
803368;-10;-294,87;DTM;2
803452;-8;-179,57;DIT;2
804022;-2;-1.576,82;DTM;2
804079;-1;-987,02;DPM;2
804115;-50;-3.165,52;DIT;2
805459;-3;-496,13;DTM;2
805459;-3;-496,13;DTM;2
805459;-6;-992,27;DTM;2
805551;-1;-150,41;DTM;2
400040;-3;-40.912,72;DIT;2
400072;-3;-12.198,77;DIT;2
400072;-1;-4.376,42;DIT;2
400073;-1;-13.527,65;DIT;2
400142;-3;-212,59;DTM;2
400164;-6;-142,81;DTM;2
400164;-6;-142,81;DTM;2
400164;-6;-142,81;DTM;2
400164;-6;-142,81;DTM;2
400164;-6;-142,81;DTM;2
400164;-11;-261,83;DIT;2
400181;-3;-22,86;DTE;2
400193;-3;-88,39;DTE;2
400243;-2;-61.058,05;DIT;2
400288;-2;-46.613,94;DIT;2
400307;-1;-6,36;DTE;2
400344;-2;-64,58;DTM;2
400359;-8;-193,15;DTM;2
400375;-6;-53,75;DTM;2
400478;-1;-9,37;DTM;2
400478;-2;-18,73;DTM;2
400594;-8;-761,48;DTM;2
400665;-6;-158,88;DTM;2
400665;-6;-158,89;DTM;2
400708;-15;-89,93;DTM;2
400708;-50;-299,77;DIT;2
400730;-18;-344,4;DTM;2
400730;-6;-114,8;DTM;2
400730;-12;-229,6;DTM;2
400730;-33;-631,41;DTM;2
400730;-8;-153,07;DTM;2
400730;-99;-1.894,22;DTM;2
400730;-66;-1.262,81;DTM;2
400758;-3;-1.197,50;DTM;2
400813;-20;-34,94;DTM;2
400942;-2;-9,36;DTE;2
400942;-1;-4,68;DTE;2
400942;-2;-9,36;DTE;2
400955;-2;-8,42;DTE;2
400955;-7;-29,47;DTE;2
400968;-9;-17.963,39;DTE;2
400968;-10;-19.959,32;DIT;2
400974;-22;-30,35;DTE;2
401108;-9;-27,23;DTE;2
401116;-9;-326,23;DTE;2
401116;-18;-652,47;DTE;2
401116;-3;-108,74;DTE;2
401116;-3;-108,74;DTE;2
401116;-3;-108,74;DTE;2
401117;-100;-1.228,97;DIT;2
401117;-32;-393,27;DTE;2
401117;-8;-98,32;DTE;2
401117;-44;-540,75;DTE;2
401117;-4;-49,16;DTE;2
401117;-4;-49,16;DTE;2
401117;-4;-49,16;DTE;2
401117;-2;-24,58;DTE;2
401131;-1;-12,86;DTE;2
401131;-38;-488,72;DTE;2
401131;-19;-244,36;DTE;2
401131;-10;-128,61;DTE;2
401193;-2;-13.904,05;DIT;2
401239;-1;-23,57;DTE;2
401264;-9;-239,03;DTM;2
401349;-2;-7.224,41;DTE;2
401485;-4;-591,59;DTM;2
401566;-3;-71,68;DTE;2
401566;-2;-47,78;DTE;2
401608;-3;-151,26;DTE;2
401608;-3;-151,26;DTE;2
401857;-1;-323,45;DTE;2
401937;-2;-8,18;DTE;2
401937;-8;-32,73;DTE;2
401937;-2;-8,18;DTE;2
401937;-3;-12,27;DTE;2
401937;-2;-8,18;DTE;2
401937;-1;-4,09;DTE;2
401937;-5;-20,46;DTE;2
401937;-7;-28,64;DTE;2
401937;-4;-16,37;DTE;2
401937;-6;-24,55;DTE;2
402105;-4;-185,42;DTM;2
402127;-5;-22,02;DTE;2
402127;-10;-44,05;DTE;2
402127;-7;-30,83;DTE;2
402127;-2;-8,81;DTE;2
402127;-31;-136,55;DTE;2
402127;-2;-8,81;DTE;2
402152;-6;-383,42;DTM;2
402152;-6;-383,42;DTM;2
402152;-6;-383,42;DTM;2
402307;-200;-14.256,42;DIT;2
402312;-2;-22,54;DTE;2
402401;-3;-78,83;DTE;2
402401;-7;-183,93;DTE;2
402624;-2;0;DTM;2
403121;-1;-8,09;DTM;2
403121;-1;-8,09;DTM;2
403121;-1;-8,09;DTM;2
403121;-2;-16,17;DTM;2
403121;-1;-8,09;DTM;2
403121;-1;-8,09;DTM;2
403337;-1;-1.034,36;DIT;2
403390;-1;-8,66;DTE;2
404071;-24;-3.945,05;DTE;2
404084;-8;-171,05;DTM;2
404162;-1;-35.108,55;DPC;2
404732;-29;-2.566,21;DTE;2
405539;-250;-4.741,44;DIT;2
407094;-6;-421,98;DTE;2
407094;-6;-421,98;DTE;2
407094;-6;-421,98;DTE;2
407096;-32;-6.903,31;DTE;2
407096;-15;-3.235,93;DTE;2
408994;-5;-130,31;DTM;2
800021;-7;-471,19;DTM;2
800054;-30;-584,94;DIT;2
800070;-6;-6,3;DTE;2
800158;-4;-6,96;DTM;2
800158;-500;-869,38;DIT;2
800436;-3;-123,9;DTM;2
800499;-6;-56,52;DTE;2
800763;-8;-69,4;DTM;2
800763;-8;-69,4;DTM;2
800847;-100;-25.890,57;DIT;2
800922;-2;-44,32;DTE;2
800922;-3;-66,48;DTE;2
800922;-80;-1.772,84;DIT;2
800922;-3;-66,48;DTE;2
800922;-3;-66,48;DTE;2
800922;-3;-66,48;DTE;2
800982;-6;-148,16;DTM;2
800982;-3;-74,08;DTM;2
801077;-1;-11,75;DTE;2
801112;-1;-179,71;DTM;2
801112;-2;-359,42;DTM;2
801112;-3;-539,13;DTM;2
801112;-3;-539,13;DTM;2
801112;-8;-1.437,68;DTM;2
801112;-3;-539,13;DTM;2
801112;-50;0;DTM;2
801112;-3;-539,13;DTM;2
801112;-3;-539,13;DTM;2
801112;-1;-179,71;DTM;2
801112;-4;-718,84;DTM;2
801112;-2;-359,42;DTM;2
801112;-4;-718,84;DTM;2
801112;-1;-179,71;DTM;2
801112;-3;-539,13;DTM;2
801112;-4;-718,84;DTM;2
801112;-5;-898,55;DTM;2
801164;-6;-154,22;DTM;2
801233;-3;-17,59;DTE;2
801274;-10;-48,9;DTM;2
801274;-30;-146,71;DTM;2
801313;-70;-1.923,93;DIT;2
801352;-3;-17,52;DTM;2
801391;-80;-983,12;DIT;2
803452;-92;-2.065,07;DTM;2
803907;-30;-2.870,76;DIT;2
110559;-3;-650;DTM;2
110559;-2;-433,33;DIT;2
120005;-1;-241,73;DIT;2
120007;-4;-128,3;DIT;2
120038;-2;-277,5;DIT;2
120042;-2;-1.752,17;DIT;2
120050;-2;-212,95;DIT;2
120062;-1;-363,36;DIT;2
120089;-6;-393,37;DIT;2
120100;-4;-59,6;DIT;2
120114;-1;-26,98;DTE;2
120128;-2;-89,74;DIT;2
120170;-2;-102,8;DIT;2
120182;-1;-158,2;DIT;2
120188;-1;-8,59;DTE;2
120195;-2;-809,4;DIT;2
120224;-60;-300;DIT;2
120227;-2;-233,1;DIT;2
120261;-1;-158,87;DIT;2
120284;-4;-75,68;DIT;2
120336;-2;-311,18;DIT;2
120344;-2;-317,74;DIT;2
120366;-2;-230,22;DIT;2
120366;-1;-115,11;DTE;2
120392;-2;-1.039,67;DIT;2
120452;-4;-10,2;DIT;2
400011;-2;-209,5;DTE;2
400011;-6;-628,51;DTE;2
400040;-2;-27.275,14;DIT;2
400072;-5;-21.882,10;DIT;2
400072;-1;-4.376,42;DIT;2
400072;-3;-13.129,26;DIT;2
400072;-2;-8.752,84;DIT;2
400111;-1;-3,49;DTM;2
400140;-24;-180,91;DTE;2
400142;-3;-212,59;DTE;2
400142;-6;-425,19;DTE;2
400142;-9;-637,78;DTE;2
400142;-1;-70,86;DIT;2
400142;-3;-212,59;DTM;2
400142;-3;-212,59;DTM;2
400142;-3;-212,59;DTM;2
400142;-6;-425,19;DTM;2
400142;-3;-212,59;DTM;2
400142;-3;-212,59;DTM;2
400142;-6;-425,19;DTM;2
400142;-3;-212,59;DTE;2
400164;-42;-999,7;DTE;2
400164;-2;-47,6;DTE;2
400164;-6;-142,81;DTM;2
400164;-9;-214,22;DTM;2
400192;-6;-87,04;DTE;2
400193;-2;-58,92;DIT;2
400193;-30;-883,85;DIT;2
400193;-24;-707,08;DTE;2
400193;-3;-88,39;DTE;2
400193;-3;-88,39;DTE;2
400224;-1;-1.606,41;DIT;2
400288;-2;-46.613,94;DIT;2
400288;-1;-23.306,97;DTM;2
400288;-1;-23.306,97;DTM;2
400288;-1;-23.306,97;DTM;2
400288;-1;-23.306,97;DTM;2
400288;-1;-23.306,97;DTM;2
400307;-1;-6,36;DTE;2
400366;-3;-18,57;DTM;2
400366;-4;-24,76;DTM;2
400366;-6;-37,14;DTM;2
400366;-4;-24,76;DTM;2
400366;-2;-12,38;DTM;2
400366;-4;-24,76;DTM;2
400366;-2;-12,38;DTM;2
400366;-2;-12,38;DTM;2
400366;-2;-12,38;DTM;2
400366;-4;-24,76;DTM;2
400375;-12;-107,49;DTM;2
400375;-2;-17,92;DTM;2
400375;-2;-17,92;DTE;2
400375;-12;-107,49;DTE;2
400442;-29;-141,68;DTE;2
400442;-71;-346,86;DTE;2
400460;-7;-170,73;DTE;2
400474;-400;-11.077,23;DIT;2
400474;-58;-1.606,20;DTE;2
400474;-97;-2.686,23;DTE;2
400474;-41;-1.135,42;DTE;2
400474;-41;-1.135,42;DTE;2
400474;-100;-2.769,31;DTE;2
400484;-1;-16,01;DTE;2
400505;-6;-71,07;DTM;2
400505;-3;-35,54;DTM;2
400506;-3;-31,86;DIT;2
400506;-5;-53,09;DTE;2
400506;-15;-159,28;DTE;2
400506;-10;-106,19;DTE;2
400506;-6;-63,71;DTM;2
400506;-3;-31,86;DTM;2
400506;-3;-31,86;DTM;2
400506;-2;-21,24;DTM;2
400506;-6;-63,71;DTM;2
400518;-3;-28,3;DTE;2
400518;-3;-28,3;DTE;2
400545;-1;-16,29;DTM;2
400588;-12;-684,89;DTM;2
400594;-7;-666,29;DIT;2
400594;-13;-1.237,40;DTE;2
400594;-36;-3.426,64;DTE;2
400594;-3;-285,55;DTE;2
400594;-19;-1.808,51;DTE;2
400594;-30;-2.855,54;DIT;2
400655;-6;-256,48;DTM;2
400655;-6;-256,48;DTM;2
400655;-8;-341,97;DTM;2
400678;-1;-1,09;DTE;2
400683;-2;-3,88;DTE;2
400708;-328;-1.966,46;DTE;2
400708;-18;-107,92;DTE;2
400708;-344;-2.062,39;DTE;2
400708;-6;-35,97;DTE;2
400708;-47;-281,78;DTE;2
400708;-27;-161,87;DTE;2
400708;-18;-107,92;DTE;2
400708;-91;-545,57;DTE;2
400771;-1;-23,22;DTM;2
400790;-12;-230,66;DTE;2
400790;-16;-307,55;DTE;2
400790;-2;-38,44;DTE;2
400790;-8;-153,78;DIT;2
400790;-34;-653,54;DTE;2
400790;-50;-961,09;DIT;2
400805;-9;-49,53;DTE;2
400805;-3;-16,51;DTM;2
400805;-3;-16,51;DTM;2
400813;-5;-8,74;DTE;2
400813;-5;-8,74;DTE;2
400813;-9;-15,72;DTE;2
400813;-3;-5,24;DTE;2
400813;-3;-5,24;DTE;2
400827;-2;-5,55;DIT;2
400851;-4;-89,7;DTM;2
400851;-3;-67,28;DTM;2
400855;-3;-57,4;DTM;2
400906;-1;-99,46;DTE;2
400906;-8;-795,69;DTE;2
400906;-6;-596,76;DTE;2
400906;-4;-397,84;DIT;2
400906;-17;-1.690,83;DTE;2
400942;-73;-341,62;DTE;2
400955;-4;-16,84;DTE;2
400968;-2;-3.991,86;DIT;2
400968;-5;-9.979,66;DIT;2
400968;-6;-11.975,59;DIT;2
400974;-10;-13,79;DTE;2
400974;-14;-19,31;DTE;2
400974;-40;-55,18;DTE;2
400974;-30;-41,38;DIT;2
400989;-4;-31,26;DTM;2
401056;-3;-17,24;DTM;2
401116;-3;-108,74;DTE;2
401116;-12;-434,98;DTE;2
401116;-9;-326,23;DTE;2
401116;-82;-2.972,34;DTE;2
401116;-2;-72,5;DIT;2
401117;-10;-122,9;DTE;2
401117;-32;-393,27;DTE;2
401117;-12;-147,48;DTE;2
401127;-10;-20.593,20;DIT;2
401131;-50;-643,06;DIT;2
401131;-6;-77,17;DIT;2
401131;-134;-1.723,39;DTE;2
401131;-23;-295,81;DTE;2
401131;-33;-424,42;DTE;2
401131;-30;-385,83;DTE;2
401155;-3;-43,89;DTM;2
401155;-3;-43,89;DTM;2
401155;-3;-43,89;DTM;2
401193;-2;-13.904,05;DIT;2
401239;-2;-47,14;DTE;2
401239;-3;-70,72;DTE;2
401239;-7;-165;DTE;2
401260;-1;-2.964,49;DTM;2
401264;-3;-79,68;DTE;2
401264;-30;-796,76;DIT;2
401349;-2;-7.224,41;DTM;2
401349;-6;-21.673,23;DIT;2
401403;-1;-10,02;DTE;2
401438;-2;-22,8;DTM;2
401463;-1;-6,27;DTM;2
401471;-15;-475,94;DTM;2
401471;-3;-95,19;DTM;2
401471;-3;-95,19;DTM;2
401485;-28;-3.717,93;DTE;2
401500;-1;-11,35;DTM;2
